consultation_id,consultant_id,customer_id,start_time,end_time,consultation_date,resolution_type,satisfaction_score
1471,3,1693,2025-06-23 13:27:28,2025-06-23 14:08:28,2025-06-23,보류,3
1472,20,4434,2025-05-15 11:53:22,2025-05-15 12:01:22,2025-05-15,이관,5
1473,5,3932,2025-06-26 10:46:09,2025-06-26 11:09:09,2025-06-26,이관,4
1474,10,3005,2025-06-18 14:11:45,2025-06-18 14:23:45,2025-06-18,반려,3
1475,12,4027,2025-01-23 16:14:22,2025-01-23 16:55:22,2025-01-23,이관,3
1476,9,4269,2025-02-07 10:05:45,2025-02-07 10:33:45,2025-02-07,이관,4
1477,17,2515,2025-05-16 14:02:32,2025-05-16 14:40:32,2025-05-16,보류,4
1478,5,57,2025-05-20 11:20:09,2025-05-20 11:42:09,2025-05-20,보류,4
1479,5,2892,2025-03-27 11:07:36,2025-03-27 11:42:36,2025-03-27,이관,3
1480,2,4298,2025-07-15 14:29:26,2025-07-15 14:53:26,2025-07-15,보류,4
1481,14,710,2025-04-01 13:09:20,2025-04-01 13:45:20,2025-04-01,반려,5
1482,10,4544,2025-04-17 14:23:24,2025-04-17 14:36:24,2025-04-17,이관,5
1483,20,506,2025-08-13 15:58:24,2025-08-13 16:42:24,2025-08-13,이관,3
1484,13,4583,2025-06-03 16:33:47,2025-06-03 16:54:47,2025-06-03,완료,5
1485,13,716,2025-03-25 11:04:31,2025-03-25 11:29:31,2025-03-25,보류,3
1486,20,2946,2025-06-30 15:06:55,2025-06-30 15:28:55,2025-06-30,보류,5
1487,4,2670,2025-04-09 13:22:42,2025-04-09 13:27:42,2025-04-09,반려,5
1488,9,1732,2025-04-02 14:21:35,2025-04-02 14:40:35,2025-04-02,보류,3
1489,19,4483,2025-07-10 11:08:17,2025-07-10 11:27:17,2025-07-10,완료,3
1490,3,281,2025-04-22 13:43:58,2025-04-22 14:02:58,2025-04-22,보류,5
1491,10,4255,2025-01-02 12:48:30,2025-01-02 13:14:30,2025-01-02,보류,3
1492,10,4073,2025-03-03 13:13:29,2025-03-03 13:38:29,2025-03-03,이관,3
1493,16,710,2025-06-20 15:09:19,2025-06-20 15:21:19,2025-06-20,이관,5
1494,10,1892,2025-07-10 13:57:09,2025-07-10 14:33:09,2025-07-10,반려,4
1495,6,460,2025-04-30 13:43:03,2025-04-30 14:22:03,2025-04-30,반려,5
1496,19,1158,2025-02-26 15:00:49,2025-02-26 15:23:49,2025-02-26,반려,4
1497,13,2519,2025-05-09 17:02:16,2025-05-09 17:07:16,2025-05-09,이관,3
1498,7,338,2025-02-05 13:10:11,2025-02-05 13:37:11,2025-02-05,보류,5
1499,3,274,2025-07-24 09:35:53,2025-07-24 09:44:53,2025-07-24,완료,3
1500,10,1421,2025-07-31 14:01:41,2025-07-31 14:19:41,2025-07-31,보류,3
1501,12,3306,2025-02-12 15:53:25,2025-02-12 16:05:25,2025-02-12,완료,5
1502,3,4214,2025-01-31 13:53:26,2025-01-31 14:15:26,2025-01-31,보류,3
1503,7,2341,2025-05-16 09:07:23,2025-05-16 09:48:23,2025-05-16,완료,3
1504,1,1911,2025-03-04 11:11:52,2025-03-04 11:48:52,2025-03-04,이관,3
1505,13,4791,2025-06-20 11:25:31,2025-06-20 11:52:31,2025-06-20,이관,5
1506,14,683,2025-02-19 11:57:38,2025-02-19 12:29:38,2025-02-19,완료,3
1507,17,2699,2025-06-17 13:05:56,2025-06-17 13:26:56,2025-06-17,반려,4
1508,9,1489,2025-01-21 11:26:05,2025-01-21 11:57:05,2025-01-21,보류,5
1509,10,124,2025-03-04 14:04:31,2025-03-04 14:35:31,2025-03-04,보류,4
1510,13,260,2025-02-14 16:19:20,2025-02-14 16:37:20,2025-02-14,반려,3
1511,14,4604,2025-01-08 10:26:33,2025-01-08 10:33:33,2025-01-08,반려,4
1512,18,749,2025-07-29 13:19:31,2025-07-29 13:57:31,2025-07-29,보류,5
1513,4,3025,2025-05-23 12:22:22,2025-05-23 12:53:22,2025-05-23,이관,5
1514,14,3810,2025-01-06 12:46:38,2025-01-06 13:19:38,2025-01-06,완료,3
1515,8,2637,2025-08-04 15:14:28,2025-08-04 15:30:28,2025-08-04,완료,5
1516,19,2832,2025-02-21 14:44:28,2025-02-21 15:12:28,2025-02-21,완료,4
1517,20,1092,2025-05-19 16:16:22,2025-05-19 16:36:22,2025-05-19,완료,5
1518,17,269,2025-06-17 14:01:07,2025-06-17 14:08:07,2025-06-17,반려,5
1519,18,863,2025-05-29 11:46:09,2025-05-29 12:24:09,2025-05-29,이관,4
1520,6,4841,2025-02-20 13:04:53,2025-02-20 13:48:53,2025-02-20,이관,3
1521,12,4745,2025-01-20 12:33:56,2025-01-20 12:59:56,2025-01-20,완료,5
1522,7,2163,2025-05-02 13:34:06,2025-05-02 13:42:06,2025-05-02,완료,3
1523,17,3515,2025-01-09 13:21:51,2025-01-09 13:45:51,2025-01-09,완료,5
1524,17,4917,2025-08-14 13:50:01,2025-08-14 14:03:01,2025-08-14,이관,4
1525,4,80,2025-06-25 14:13:23,2025-06-25 14:28:23,2025-06-25,보류,4
1526,8,397,2025-08-22 15:53:30,2025-08-22 16:03:30,2025-08-22,이관,3
1527,18,1531,2025-03-31 14:17:35,2025-03-31 14:29:35,2025-03-31,완료,5
1528,11,4876,2025-06-17 17:55:56,2025-06-17 18:06:56,2025-06-17,반려,4
1529,4,1509,2025-01-13 11:34:18,2025-01-13 12:05:18,2025-01-13,이관,5
1530,13,841,2025-05-09 12:00:52,2025-05-09 12:28:52,2025-05-09,이관,5
1531,20,3982,2025-04-10 13:49:26,2025-04-10 14:18:26,2025-04-10,완료,5
1532,17,1060,2025-07-28 12:06:44,2025-07-28 12:37:44,2025-07-28,반려,5
1533,10,2522,2025-04-16 13:05:32,2025-04-16 13:33:32,2025-04-16,완료,5
1534,8,1089,2025-01-29 09:41:41,2025-01-29 10:00:41,2025-01-29,반려,4
1535,9,4631,2025-05-26 11:58:48,2025-05-26 12:26:48,2025-05-26,반려,5
1536,11,388,2025-06-19 15:15:25,2025-06-19 15:44:25,2025-06-19,이관,4
1537,19,1836,2025-04-01 15:37:43,2025-04-01 16:18:43,2025-04-01,이관,4
1538,8,763,2025-08-11 14:09:29,2025-08-11 14:53:29,2025-08-11,이관,4
1539,18,3689,2025-01-07 13:55:21,2025-01-07 14:25:21,2025-01-07,보류,3
1540,8,955,2025-02-04 13:07:19,2025-02-04 13:14:19,2025-02-04,완료,3
1541,16,4086,2025-08-21 13:28:58,2025-08-21 14:10:58,2025-08-21,반려,5
1542,4,4762,2025-08-06 10:02:58,2025-08-06 10:25:58,2025-08-06,반려,4
1543,2,1474,2025-04-01 16:40:25,2025-04-01 16:52:25,2025-04-01,완료,4
1544,13,938,2025-08-08 16:19:36,2025-08-08 16:48:36,2025-08-08,반려,3
1545,15,4088,2025-02-18 10:18:26,2025-02-18 10:37:26,2025-02-18,완료,5
1546,12,633,2025-04-07 10:17:50,2025-04-07 10:53:50,2025-04-07,이관,5
1547,6,3653,2025-05-21 15:59:01,2025-05-21 16:26:01,2025-05-21,보류,3
1548,2,3615,2025-04-07 09:47:52,2025-04-07 10:08:52,2025-04-07,반려,3
1549,16,2841,2025-01-08 13:46:21,2025-01-08 14:15:21,2025-01-08,이관,5
1550,3,4733,2025-07-30 14:28:19,2025-07-30 14:57:19,2025-07-30,완료,5
1551,13,4498,2025-02-05 15:40:17,2025-02-05 15:47:17,2025-02-05,이관,4
1552,3,2876,2025-04-01 14:32:54,2025-04-01 15:05:54,2025-04-01,완료,3
1553,18,3590,2025-04-16 15:00:54,2025-04-16 15:14:54,2025-04-16,반려,4
1554,11,3116,2025-08-11 17:55:33,2025-08-11 18:31:33,2025-08-11,보류,3
1555,19,4896,2025-04-17 13:19:08,2025-04-17 13:59:08,2025-04-17,보류,5
1556,16,4360,2025-02-13 16:30:07,2025-02-13 16:42:07,2025-02-13,보류,4
1557,7,2799,2025-01-23 09:28:41,2025-01-23 09:39:41,2025-01-23,이관,4
1558,5,1915,2025-03-04 16:57:39,2025-03-04 17:28:39,2025-03-04,이관,5
1559,10,1463,2025-04-22 12:48:21,2025-04-22 13:25:21,2025-04-22,반려,5
1560,7,2599,2025-01-30 13:51:05,2025-01-30 14:32:05,2025-01-30,반려,3
1561,12,508,2025-07-16 14:27:01,2025-07-16 14:57:01,2025-07-16,완료,3
1562,6,4723,2025-05-22 13:52:39,2025-05-22 14:29:39,2025-05-22,완료,4
1563,17,4645,2025-06-09 17:25:44,2025-06-09 18:01:44,2025-06-09,보류,5
1564,10,2605,2025-03-25 10:37:35,2025-03-25 10:46:35,2025-03-25,반려,4
1565,9,3816,2025-02-19 12:51:27,2025-02-19 13:32:27,2025-02-19,이관,4
1566,15,2989,2025-05-29 13:14:15,2025-05-29 13:49:15,2025-05-29,이관,4
1567,17,2410,2025-05-09 13:21:43,2025-05-09 14:01:43,2025-05-09,반려,3
1568,5,1085,2025-07-10 13:05:46,2025-07-10 13:23:46,2025-07-10,보류,4
1569,16,1353,2025-04-18 09:08:50,2025-04-18 09:25:50,2025-04-18,이관,5
1570,3,4720,2025-03-14 13:03:39,2025-03-14 13:21:39,2025-03-14,완료,4
1571,20,783,2025-06-06 09:35:18,2025-06-06 10:12:18,2025-06-06,완료,5
1572,4,2731,2025-08-01 16:34:04,2025-08-01 17:16:04,2025-08-01,완료,3
1573,18,4084,2025-01-21 13:05:57,2025-01-21 13:15:57,2025-01-21,이관,3
1574,7,1616,2025-02-03 14:17:46,2025-02-03 14:46:46,2025-02-03,반려,4
1575,2,4054,2025-05-28 14:24:12,2025-05-28 14:47:12,2025-05-28,이관,3
1576,16,4345,2025-05-20 16:13:07,2025-05-20 16:26:07,2025-05-20,완료,5
1577,17,1245,2025-03-20 13:22:27,2025-03-20 13:32:27,2025-03-20,보류,5
1578,17,1701,2025-03-31 13:27:16,2025-03-31 13:39:16,2025-03-31,반려,4
1579,16,397,2025-03-03 15:07:11,2025-03-03 15:24:11,2025-03-03,이관,4
1580,11,2076,2025-03-24 13:45:13,2025-03-24 14:13:13,2025-03-24,완료,5
1581,20,2839,2025-06-25 16:52:28,2025-06-25 17:05:28,2025-06-25,완료,4
1582,15,215,2025-08-15 17:03:25,2025-08-15 17:10:25,2025-08-15,반려,5
1583,10,1713,2025-07-25 15:29:18,2025-07-25 15:49:18,2025-07-25,반려,5
1584,15,4193,2025-07-09 14:53:20,2025-07-09 15:35:20,2025-07-09,이관,4
1585,19,457,2025-03-25 13:54:50,2025-03-25 14:06:50,2025-03-25,보류,5
1586,9,813,2025-08-18 09:37:25,2025-08-18 10:04:25,2025-08-18,이관,3
1587,6,172,2025-01-08 14:42:05,2025-01-08 14:51:05,2025-01-08,보류,4
1588,13,1283,2025-04-08 11:49:36,2025-04-08 12:10:36,2025-04-08,이관,4
1589,4,3878,2025-04-02 17:32:08,2025-04-02 18:02:08,2025-04-02,이관,4
1590,5,601,2025-05-27 13:30:57,2025-05-27 13:37:57,2025-05-27,이관,3
1591,2,1435,2025-04-16 14:31:27,2025-04-16 14:37:27,2025-04-16,반려,3
1592,7,2455,2025-05-01 13:50:46,2025-05-01 13:59:46,2025-05-01,완료,5
1593,17,4735,2025-03-28 15:56:50,2025-03-28 16:03:50,2025-03-28,보류,3
1594,5,3263,2025-01-23 15:40:52,2025-01-23 16:02:52,2025-01-23,완료,3
1595,15,2366,2025-06-23 12:58:16,2025-06-23 13:37:16,2025-06-23,반려,3
1596,3,2607,2025-05-19 15:33:18,2025-05-19 15:39:18,2025-05-19,이관,5
1597,4,3146,2025-08-12 11:26:02,2025-08-12 12:02:02,2025-08-12,반려,4
1598,6,3189,2025-03-21 11:19:30,2025-03-21 11:46:30,2025-03-21,이관,3
1599,14,1164,2025-06-30 13:45:34,2025-06-30 14:28:34,2025-06-30,보류,5
1600,13,3452,2025-08-18 17:00:42,2025-08-18 17:42:42,2025-08-18,반려,3
1601,3,2125,2025-03-28 12:47:07,2025-03-28 13:04:07,2025-03-28,이관,4
1602,4,2480,2025-08-01 14:02:27,2025-08-01 14:14:27,2025-08-01,완료,3
1603,11,3184,2025-01-08 12:24:24,2025-01-08 13:00:24,2025-01-08,이관,3
1604,5,1165,2025-06-23 14:14:21,2025-06-23 14:27:21,2025-06-23,보류,3
1605,12,2844,2025-07-28 16:32:18,2025-07-28 16:38:18,2025-07-28,보류,4
1606,17,532,2025-03-25 15:33:29,2025-03-25 15:38:29,2025-03-25,보류,5
1607,2,797,2025-01-21 14:30:12,2025-01-21 15:12:12,2025-01-21,반려,4
1608,20,2047,2025-04-16 15:53:50,2025-04-16 16:36:50,2025-04-16,보류,3
1609,5,1710,2025-06-03 14:38:14,2025-06-03 15:12:14,2025-06-03,반려,5
1610,20,2403,2025-05-05 15:41:46,2025-05-05 16:15:46,2025-05-05,반려,5
1611,18,1283,2025-02-03 15:03:39,2025-02-03 15:36:39,2025-02-03,반려,4
1612,3,1583,2025-08-06 14:20:45,2025-08-06 14:40:45,2025-08-06,반려,3
1613,8,1459,2025-01-23 15:25:52,2025-01-23 15:39:52,2025-01-23,이관,4
1614,16,4661,2025-02-04 15:25:53,2025-02-04 15:31:53,2025-02-04,이관,3
1615,18,2338,2025-03-11 14:16:52,2025-03-11 14:23:52,2025-03-11,이관,3
1616,19,3835,2025-07-16 14:13:11,2025-07-16 14:41:11,2025-07-16,완료,4
1617,18,1788,2025-06-06 10:35:09,2025-06-06 11:19:09,2025-06-06,보류,5
1618,14,18,2025-04-09 10:04:56,2025-04-09 10:14:56,2025-04-09,이관,3
1619,1,4603,2025-01-15 15:16:56,2025-01-15 15:59:56,2025-01-15,이관,5
1620,16,576,2025-06-03 15:51:10,2025-06-03 16:33:10,2025-06-03,완료,5
1621,10,1930,2025-04-29 09:21:04,2025-04-29 10:00:04,2025-04-29,이관,3
1622,5,4009,2025-06-03 17:30:08,2025-06-03 18:01:08,2025-06-03,이관,4
1623,4,2616,2025-07-18 17:19:04,2025-07-18 17:24:04,2025-07-18,반려,3
1624,13,3330,2025-06-12 14:18:06,2025-06-12 14:33:06,2025-06-12,반려,5
1625,2,2460,2025-03-19 15:20:29,2025-03-19 16:04:29,2025-03-19,반려,5
1626,2,1343,2025-03-25 14:36:24,2025-03-25 15:15:24,2025-03-25,이관,3
1627,12,4555,2025-01-07 11:51:40,2025-01-07 12:05:40,2025-01-07,반려,5
1628,20,2910,2025-03-03 15:04:15,2025-03-03 15:23:15,2025-03-03,이관,3
1629,13,4305,2025-05-15 15:03:23,2025-05-15 15:08:23,2025-05-15,이관,3
1630,20,4267,2025-08-11 13:48:47,2025-08-11 14:29:47,2025-08-11,이관,3
1631,2,543,2025-03-20 10:32:20,2025-03-20 11:06:20,2025-03-20,완료,5
1632,6,335,2025-03-17 09:40:47,2025-03-17 10:02:47,2025-03-17,이관,5
1633,8,3976,2025-05-01 13:31:33,2025-05-01 14:06:33,2025-05-01,반려,3
1634,5,820,2025-04-15 17:18:40,2025-04-15 17:34:40,2025-04-15,이관,5
1635,16,4615,2025-07-11 11:01:54,2025-07-11 11:39:54,2025-07-11,반려,4
1636,3,2316,2025-02-21 13:17:30,2025-02-21 13:38:30,2025-02-21,반려,3
1637,18,1772,2025-01-22 14:59:15,2025-01-22 15:12:15,2025-01-22,이관,4
1638,19,1933,2025-01-15 12:48:41,2025-01-15 13:06:41,2025-01-15,반려,4
1639,19,3453,2025-07-31 14:26:05,2025-07-31 14:46:05,2025-07-31,보류,3
1640,17,2487,2025-01-01 12:37:41,2025-01-01 12:59:41,2025-01-01,보류,4
1641,5,4151,2025-01-13 15:46:52,2025-01-13 15:55:52,2025-01-13,보류,5
1642,18,774,2025-03-07 15:03:21,2025-03-07 15:28:21,2025-03-07,보류,5
1643,19,4633,2025-08-05 09:59:39,2025-08-05 10:11:39,2025-08-05,반려,5
1644,4,2436,2025-06-10 16:18:23,2025-06-10 16:38:23,2025-06-10,이관,4
1645,1,3704,2025-07-29 13:49:56,2025-07-29 14:07:56,2025-07-29,보류,3
1646,13,1664,2025-06-19 13:49:17,2025-06-19 14:02:17,2025-06-19,이관,4
1647,19,3785,2025-02-06 16:36:42,2025-02-06 16:48:42,2025-02-06,이관,3
1648,9,2224,2025-04-16 15:00:18,2025-04-16 15:28:18,2025-04-16,반려,4
1649,6,825,2025-01-28 15:34:08,2025-01-28 16:11:08,2025-01-28,보류,4
1650,15,1902,2025-06-09 15:26:30,2025-06-09 15:42:30,2025-06-09,반려,5
1651,13,1059,2025-02-21 17:19:56,2025-02-21 17:28:56,2025-02-21,보류,5
1652,17,1690,2025-06-11 12:11:17,2025-06-11 12:19:17,2025-06-11,완료,5
1653,5,1886,2025-04-24 10:53:07,2025-04-24 11:26:07,2025-04-24,완료,5
1654,13,1435,2025-01-29 15:39:39,2025-01-29 16:11:39,2025-01-29,이관,5
1655,20,4014,2025-03-31 13:36:42,2025-03-31 13:44:42,2025-03-31,보류,5
1656,4,532,2025-08-21 14:49:10,2025-08-21 15:16:10,2025-08-21,이관,5
1657,13,1112,2025-08-11 11:07:40,2025-08-11 11:16:40,2025-08-11,반려,5
1658,6,3071,2025-08-05 12:14:02,2025-08-05 12:58:02,2025-08-05,보류,3
1659,9,4588,2025-08-12 15:06:13,2025-08-12 15:15:13,2025-08-12,보류,3
1660,6,2646,2025-07-16 14:26:14,2025-07-16 14:34:14,2025-07-16,완료,4
1661,12,1969,2025-06-10 10:03:24,2025-06-10 10:26:24,2025-06-10,보류,4
1662,10,3603,2025-03-17 10:15:42,2025-03-17 10:45:42,2025-03-17,이관,4
1663,16,3969,2025-07-24 11:12:39,2025-07-24 11:28:39,2025-07-24,보류,4
1664,17,4926,2025-08-06 15:43:09,2025-08-06 15:56:09,2025-08-06,보류,4
1665,1,440,2025-05-12 11:31:45,2025-05-12 11:36:45,2025-05-12,완료,4
1666,18,3568,2025-02-26 11:36:51,2025-02-26 12:16:51,2025-02-26,반려,4
1667,18,3632,2025-08-18 15:10:22,2025-08-18 15:21:22,2025-08-18,반려,5
1668,8,1671,2025-01-15 13:38:26,2025-01-15 13:57:26,2025-01-15,완료,3
1669,12,1779,2025-06-25 11:23:34,2025-06-25 11:33:34,2025-06-25,보류,5
1670,5,846,2025-03-26 17:48:43,2025-03-26 18:01:43,2025-03-26,완료,3
1671,4,284,2025-03-18 14:01:30,2025-03-18 14:16:30,2025-03-18,이관,5
1672,15,1206,2025-05-26 14:40:20,2025-05-26 14:59:20,2025-05-26,이관,4
1673,7,356,2025-02-20 17:10:44,2025-02-20 17:24:44,2025-02-20,완료,5
1674,16,4318,2025-06-23 13:17:12,2025-06-23 13:24:12,2025-06-23,보류,5
1675,10,2525,2025-08-07 17:18:50,2025-08-07 17:55:50,2025-08-07,이관,4
1676,15,2821,2025-04-01 12:56:19,2025-04-01 13:40:19,2025-04-01,이관,3
1677,18,2355,2025-03-07 14:59:02,2025-03-07 15:31:02,2025-03-07,완료,5
1678,18,2388,2025-04-10 13:58:16,2025-04-10 14:11:16,2025-04-10,완료,4
1679,14,3271,2025-03-24 10:38:55,2025-03-24 11:16:55,2025-03-24,반려,4
1680,3,77,2025-03-13 09:38:47,2025-03-13 10:19:47,2025-03-13,이관,4
1681,10,4576,2025-02-17 10:37:40,2025-02-17 11:13:40,2025-02-17,완료,4
1682,20,4672,2025-02-10 15:46:21,2025-02-10 15:51:21,2025-02-10,이관,3
1683,5,4045,2025-04-15 15:07:16,2025-04-15 15:15:16,2025-04-15,반려,5
1684,3,206,2025-06-11 13:03:47,2025-06-11 13:32:47,2025-06-11,보류,4
1685,1,3201,2025-07-02 13:27:46,2025-07-02 13:55:46,2025-07-02,반려,3
1686,4,1663,2025-05-15 15:31:54,2025-05-15 16:12:54,2025-05-15,보류,3
1687,6,2916,2025-01-31 09:39:13,2025-01-31 09:57:13,2025-01-31,이관,4
1688,7,1732,2025-02-10 14:38:31,2025-02-10 15:03:31,2025-02-10,이관,4
1689,10,3133,2025-06-16 13:35:58,2025-06-16 13:54:58,2025-06-16,이관,3
1690,6,4771,2025-05-26 13:58:57,2025-05-26 14:35:57,2025-05-26,완료,3
1691,8,35,2025-08-22 16:20:32,2025-08-22 16:51:32,2025-08-22,보류,5
1692,10,3302,2025-03-17 14:28:51,2025-03-17 15:11:51,2025-03-17,보류,4
1693,2,4150,2025-08-22 09:14:15,2025-08-22 09:24:15,2025-08-22,보류,5
1694,16,3774,2025-03-12 15:56:03,2025-03-12 16:16:03,2025-03-12,완료,4
1695,5,3055,2025-07-24 14:07:28,2025-07-24 14:36:28,2025-07-24,완료,4
1696,17,2587,2025-02-20 12:56:53,2025-02-20 13:21:53,2025-02-20,완료,3
1697,9,1218,2025-04-28 12:08:24,2025-04-28 12:24:24,2025-04-28,이관,4
1698,11,4725,2025-07-02 17:55:34,2025-07-02 18:22:34,2025-07-02,완료,5
1699,4,3174,2025-02-17 15:05:49,2025-02-17 15:30:49,2025-02-17,반려,3
1700,20,2205,2025-04-25 15:02:57,2025-04-25 15:10:57,2025-04-25,이관,3
1701,14,4570,2025-06-05 15:16:42,2025-06-05 16:00:42,2025-06-05,반려,4
1702,4,704,2025-02-18 15:15:15,2025-02-18 15:50:15,2025-02-18,이관,4
1703,16,2424,2025-01-28 12:24:10,2025-01-28 12:43:10,2025-01-28,반려,4
1704,7,3486,2025-05-27 13:14:34,2025-05-27 13:28:34,2025-05-27,이관,5
1705,11,3819,2025-05-09 15:32:21,2025-05-09 16:10:21,2025-05-09,보류,3
1706,9,2553,2025-02-17 10:27:28,2025-02-17 11:00:28,2025-02-17,이관,4
1707,15,1449,2025-03-12 16:15:22,2025-03-12 16:44:22,2025-03-12,완료,5
1708,7,1758,2025-07-28 15:34:03,2025-07-28 15:53:03,2025-07-28,이관,4
1709,20,1371,2025-04-03 12:29:33,2025-04-03 12:47:33,2025-04-03,보류,5
1710,2,3406,2025-03-19 13:19:47,2025-03-19 13:51:47,2025-03-19,보류,4
1711,13,327,2025-03-06 14:33:06,2025-03-06 15:04:06,2025-03-06,반려,4
1712,4,3121,2025-01-14 14:24:48,2025-01-14 15:08:48,2025-01-14,반려,4
1713,8,1262,2025-01-21 13:44:52,2025-01-21 14:13:52,2025-01-21,보류,5
1714,19,1283,2025-05-26 11:52:08,2025-05-26 12:26:08,2025-05-26,보류,3
1715,6,3627,2025-01-24 13:47:24,2025-01-24 14:13:24,2025-01-24,반려,5
1716,20,2023,2025-04-17 14:19:17,2025-04-17 14:47:17,2025-04-17,이관,4
1717,9,172,2025-05-30 17:03:18,2025-05-30 17:37:18,2025-05-30,이관,5
1718,15,2841,2025-07-02 15:55:03,2025-07-02 16:00:03,2025-07-02,보류,3
1719,9,1816,2025-05-26 15:33:43,2025-05-26 15:49:43,2025-05-26,반려,5
1720,8,304,2025-04-01 09:05:07,2025-04-01 09:47:07,2025-04-01,보류,5
1721,4,76,2025-01-29 15:00:20,2025-01-29 15:08:20,2025-01-29,보류,3
1722,15,2363,2025-04-16 15:37:42,2025-04-16 16:14:42,2025-04-16,보류,4
1723,9,676,2025-06-05 15:46:26,2025-06-05 16:09:26,2025-06-05,반려,5
1724,2,1943,2025-05-21 14:19:48,2025-05-21 14:24:48,2025-05-21,이관,5
1725,1,2541,2025-03-13 13:57:38,2025-03-13 14:05:38,2025-03-13,완료,3
1726,14,4144,2025-01-14 12:04:49,2025-01-14 12:14:49,2025-01-14,이관,5
1727,2,1046,2025-01-15 14:50:09,2025-01-15 15:23:09,2025-01-15,보류,4
1728,16,730,2025-04-14 13:56:35,2025-04-14 14:18:35,2025-04-14,보류,4
1729,11,952,2025-05-23 14:35:22,2025-05-23 14:40:22,2025-05-23,반려,3
1730,20,2107,2025-05-14 15:20:52,2025-05-14 15:43:52,2025-05-14,완료,3
1731,14,3157,2025-06-03 10:26:11,2025-06-03 10:47:11,2025-06-03,보류,4
1732,1,3880,2025-06-02 11:47:40,2025-06-02 11:57:40,2025-06-02,완료,3
1733,6,808,2025-06-02 09:02:37,2025-06-02 09:29:37,2025-06-02,반려,4
1734,10,1291,2025-06-30 11:50:32,2025-06-30 12:30:32,2025-06-30,이관,5
1735,1,2864,2025-02-21 17:52:49,2025-02-21 18:35:49,2025-02-21,완료,5
1736,2,3011,2025-08-15 13:52:36,2025-08-15 14:34:36,2025-08-15,이관,3
1737,17,69,2025-05-01 15:48:59,2025-05-01 16:08:59,2025-05-01,반려,5
1738,19,2706,2025-08-07 15:19:05,2025-08-07 15:27:05,2025-08-07,보류,5
1739,9,4178,2025-02-05 11:56:05,2025-02-05 12:13:05,2025-02-05,이관,5
1740,16,1530,2025-08-12 17:57:16,2025-08-12 18:05:16,2025-08-12,이관,3
1741,13,2026,2025-04-02 13:49:00,2025-04-02 14:13:00,2025-04-02,이관,4
1742,15,890,2025-03-14 09:50:17,2025-03-14 10:27:17,2025-03-14,완료,5
1743,19,1540,2025-08-01 16:20:00,2025-08-01 17:04:00,2025-08-01,이관,3
1744,4,3969,2025-04-30 14:01:03,2025-04-30 14:28:03,2025-04-30,보류,5
1745,7,2832,2025-07-29 16:21:09,2025-07-29 16:35:09,2025-07-29,이관,4
1746,1,4763,2025-01-20 16:50:47,2025-01-20 17:32:47,2025-01-20,반려,4
1747,10,1448,2025-08-22 14:21:17,2025-08-22 14:50:17,2025-08-22,반려,5
1748,2,1226,2025-05-29 14:35:08,2025-05-29 14:51:08,2025-05-29,이관,3
1749,8,3622,2025-05-06 09:39:37,2025-05-06 10:18:37,2025-05-06,완료,5
1750,8,3928,2025-05-16 15:24:38,2025-05-16 15:52:38,2025-05-16,완료,5
1751,7,893,2025-07-15 13:43:32,2025-07-15 13:58:32,2025-07-15,보류,5
1752,13,1198,2025-04-07 17:19:08,2025-04-07 17:42:08,2025-04-07,완료,5
1753,15,2985,2025-03-28 14:39:51,2025-03-28 15:15:51,2025-03-28,이관,5
1754,1,4318,2025-03-27 13:59:16,2025-03-27 14:34:16,2025-03-27,반려,3
1755,20,1822,2025-08-20 13:41:39,2025-08-20 14:08:39,2025-08-20,완료,3
1756,2,4892,2025-02-03 14:50:40,2025-02-03 15:00:40,2025-02-03,보류,5
1757,11,4797,2025-05-28 15:29:48,2025-05-28 15:46:48,2025-05-28,이관,5
1758,19,4133,2025-02-26 14:57:47,2025-02-26 15:36:47,2025-02-26,반려,4
1759,20,4805,2025-07-02 14:39:47,2025-07-02 15:18:47,2025-07-02,보류,4
1760,5,440,2025-02-14 17:55:24,2025-02-14 18:21:24,2025-02-14,이관,5
1761,9,1183,2025-05-22 14:31:31,2025-05-22 14:41:31,2025-05-22,반려,5
1762,20,3965,2025-07-18 14:36:52,2025-07-18 15:15:52,2025-07-18,반려,4
1763,18,2851,2025-08-25 15:01:23,2025-08-25 15:41:23,2025-08-25,완료,3
1764,4,2801,2025-04-15 11:25:30,2025-04-15 12:05:30,2025-04-15,이관,3
1765,11,2779,2025-07-08 13:25:27,2025-07-08 13:50:27,2025-07-08,반려,3
1766,15,4141,2025-04-10 16:56:35,2025-04-10 17:37:35,2025-04-10,완료,3
1767,4,1602,2025-01-20 14:19:12,2025-01-20 14:43:12,2025-01-20,완료,3
1768,12,2377,2025-04-23 15:03:29,2025-04-23 15:14:29,2025-04-23,반려,5
1769,14,967,2025-06-04 09:16:50,2025-06-04 09:49:50,2025-06-04,반려,5
1770,4,3936,2025-06-09 09:04:34,2025-06-09 09:18:34,2025-06-09,보류,4
1771,13,3794,2025-03-07 13:03:47,2025-03-07 13:34:47,2025-03-07,보류,3
1772,13,4843,2025-03-26 13:48:19,2025-03-26 13:59:19,2025-03-26,완료,5
1773,9,452,2025-08-08 10:02:04,2025-08-08 10:17:04,2025-08-08,반려,3
1774,13,1424,2025-02-06 11:22:52,2025-02-06 12:01:52,2025-02-06,완료,4
